Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,RX-VEGMTBFX6,AMD,XFX RX Vega 64 8GB,75,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,21275-02-20G,AMD,Sapphire RX Vega 64 8GB,75,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,ROG-STRIX-RXVEGA64-O8G-GAMING,Asus,Asus RX Vega 64 8GB ROG Strix Gaming,75,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,GV-RXVEGA64GAMING OC-8GD,Gigabyte,Gigabyte RX Vega 64 8GB Gaming OC,75,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,RX VEGA 64 AIR BOOST 8G OC,MSI,MSI RX Vega 64 8GB Gaming Air Boost,75,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,,AMD,Vega Frontier Edition,76,86.4,1949,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929
GPU,100-506061,AMD,Radeon Vega Frontier Edition Air,76,86.4,1949,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929
GPU,,AMD,Radeon RX 7600S,77,86.3,85,https://gpu.userbenchmark.com/SpeedTest/2041261/AMD-RadeonTM-RX-7600S
GPU,,AMD,RX 6600,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,DUAL-RX6600-8G,Asus,Asus RX 6600 8GB Dual,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,RX-66XL8LFDQ,XFX,XFX RX 6600 8GB Speedster SWFT 210,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,GV-R66EAGLE-8GD,Gigabyte,Gigabyte RX 6600 8GB Eagle,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,RX 6600 MECH 2X 8G,MSI,MSI RX 6600 8GB Mech 2X OC,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,11310-01-20G,Sapphire,Sapphire RX 6600 8GB Pulse,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,‎AXRX 6600 8GBD6-3DHL,PowerColor,PowerColor RX 6600 8GB Hellhound,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,AXRX 6600 8GBD6-3DH,PowerColor,PowerColor RX 6600 8GB Fighter,78,85.9,16864,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,,Nvidia,RTX 2070S (Super Mobile Max-Q),79,85.6,3561,https://gpu.userbenchmark.com/SpeedTest/1168355/NVIDIA-GeForce-RTX-2070-Super-with-Max-Q-Design
GPU,,AMD,RX 5700,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AXRX 5700 8GBD6-M3DH,AMD,PowerColor RX 5700 8GB,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,21294-01-20G,AMD,Sapphire RX 5700 8GB,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,RX-57XL8MFG6,AMD,XFX RX 5700 8GB,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,R5700XT8,AMD,MSI RX 5700 8GB,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,11294-01-20G,Sapphire,Sapphire RX 5700 8GB Pulse,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,R5700MHC,MSI,MSI RX 5700 8GB Mech,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,11294-01-20G,Sapphire,Sapphire RX 5700 8GB Pulse,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AXRX 5700 8GBD6-3DHE/OC,PowerColor,PowerColor RX 5700 8GB Red Devil,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,RX-57XL8LBD6,XFX,XFX RX 5700 8GB DD Ultra,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,GV-R57GAMING OC-8GD,Gigabyte,Gigabyte RX 5700 8GB Gaming OC,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,RX 5700 Evoke OC,MSI,MSI RX 5700 8GB Evoke OC,80,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,,AMD,RX 5600-XT,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,11296-01-20G,Sapphire,Sapphire RX 5600 XT 6GB Pulse,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,AXRX 5600XT 6GBD6-3DHE/OC,PowerColor,PowerColor RX 5600 XT 6GB Red Devil,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,RX-56XT6DFD6,XFX,XFX RX 5600 XT 6GB Thicc II PRO,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,RX-56XT6DF46,XFX,XFX RX 5600 XT 6GB Thicc II PRO,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,GV-R56XTGAMING OC-6GD,Gigabyte,Gigabyte RX 5600 XT 6GB Gaming OC,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,GV-R56XTWF2OC-6GD,Gigabyte,Gigabyte RX 5600 XT 6GB Windforce OC,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,Radeon RX 5600 XT GAMING MX,MSI,MSI RX 5600 XT 6GB Gaming MX,81,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,,Nvidia,GTX 1070,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GTX1070-8G,Asus,ASUS GTX 1070 8GB Founders Edition,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,ZT-P10700A-10P,Nvidia,ZOTAC GTX 1070 8GB Founders Edition ,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,VCGGTX10708PB-CG,Nvidia,PNY GTX 1070 8GB Founders Edition,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GV-N1070D5-8GD-B,Nvidia,Gigabyte GTX 1070 8GB Founders Edition,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,MSI GeForce GTX 1070 Founders Edition,Nvidia,MSI GTX 1070 Founders Edition,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6170-KR,EVGA,EVGA GTX 1070 8GB Founders Edition,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GeForce GTX 1070 GAMING X 8G,MSI,MSI GTX 1070 8GB GAMING X,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GTX 1070 GAMING X 8G,MSI,MSI GTX 1070 8GB GAMING X,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GV-N1070G1 GAMING-8GD,Gigabyte,Gigabyte GTX 1070 8GB G1 Gaming,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GeForce GTX 1070 ARMOR 8G OC,MSI,MSI GTX 1070 8GB ARMOR OC,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6173-KR,EVGA,EVGA GTX 1070 8GB SC GAMING,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,STRIX-GTX1070-O8G-GAMING,Asus,Asus GTX 1070 8GB STRIX OC,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6276-KR,EVGA,EVGA GTX 1070 8GB FTW Gaming,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,STRIX-GTX1070-8G-GAMING,Asus,Asus GTX 1070 8GB STRIX,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,ZT-P10700B-10P,Zotac,Zotac GTX 1070 8GB AMP! Extreme,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GV-N1070WF2OC-8GD,Gigabyte,Gigabyte GTX 1070 8GB Windforce OC,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GeForce GTX 1070 GAMING 8G,MSI,MSI GTX 1070 8GB Gaming,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,DUAL-GTX1070-O8G,Asus,Asus GTX 1070 8GB Dual OC,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-5173-KR,EVGA,EVGA GTX 1070 8GB SC Gaming ACX 3.0,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6171-KR,EVGA,EVGA GTX 1070 8GB Gaming ACX 3.0,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6274-KR,EVGA,EVGA GTX 1070 8GB FTW DT Gaming,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,426018336-3682,Gainward,Gainward GTX 1070 8GB Phoenix GS,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GV-N1070XTREME-8GD,Gigabyte,Gigabyte GTX 1070 8GB XTREME,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,TURBO-GTX1070-8G,Asus,Asus GTX 1070 8GB Turbo,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GeForce GTX 1070 SEA HAWK X,MSI,MSI GTX 1070 8GB SEA HAWK X,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GV-N1070IXOC-8GD,Gigabyte,Gigabyte GTX 1070 8GB Mini ITX OC,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6676-KR,EVGA,EVGA GTX 1070 8GB FTW2,82,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,,Nvidia,GTX 980-Ti,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,06G-P4-4995-KR,EVGA,EVGA GTX 980 Ti 6GB ACX SC+ ACX 2.0+ w/BP,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,06G-P4-4992-KR,EVGA,EVGA GTX 980 Ti 6GB SC,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GTX980TI-6GD5,Asus,ASUS GTX 980 Ti 6GB,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GTX 980TI GAMING 6G,MSI,MSI GTX 980 Ti 6GB Gaming,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GV-N98TG1 GAMING-6GD,Gigabyte,Gigabyte GTX 980 Ti 6GB GV-N98TG1,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GV-N98TWF3OC-6GD,Gigabyte,Gigabyte GTX 980 Ti 6GB Windforce 3X OC,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GTX 980Ti GAMING 6G GOLDEN EDITION,MSI,MSI GTX 980 TI 6GB OC GOLDEN LE,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,06G-P4-0998-KR,EVGA,EVGA GTX 980 Ti 6GB Classified Gaming ACX 2.0+,83,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,,Nvidia,RTX 2070 (Mobile Max-Q),84,78.8,10818,https://gpu.userbenchmark.com/SpeedTest/703511/NVIDIA-GeForce-RTX-2070-with-Max-Q-Design
GPU,,Nvidia,GTX 1080 (Mobile Max-Q),85,78.1,3293,https://gpu.userbenchmark.com/SpeedTest/308045/NVIDIA-GeForce-GTX-1080-with-Max-Q-Design
GPU,,AMD,RX Vega-56,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,21276-00-20G,AMD,Sapphire RX Vega 56 8GB,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,RX-VEGMLBFX6,AMD,XFX RX Vega 56 8GB,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,GV-RXVEGA56-8GD-B,AMD,Gigabyte RX Vega 56 8GB,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,RX Vega 56 Air Boost 8G OC,MSI,MSI RX Vega 56 8GB Gaming Air Boost,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,GV-RXVEGA56GAMING OC-8GD,Gigabyte,Gigabyte RX Vega 56 8GB OC,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,11276-02-40G,Sapphire,Sapphire RX Vega 56 8GB Pulse,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,90-GA0900-00UANF,ASRock,ASRock RX Vega 56 8GB Phantom Gaming X,86,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,,AMD,RX 6700M,87,76.9,96,https://gpu.userbenchmark.com/SpeedTest/1672103/AMD-Radeon-RX-6700M
GPU,,Nvidia,GTX 1660-Ti,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,GTX 1660 TI VENTUS XS 6G OC,MSI,MSI GTX 1660 Ti 6GB Ventus XS OC,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,06G-P4-1261-KR,EVGA,EVGA GTX 1660 Ti 6GB Black Gaming,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,GTX 1660 TI GAMING X 6G,MSI,MSI GTX 1660 Ti 6GB Gaming X,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,DUAL-GTX1660TI-O6G,Asus,Asus GTX 1660 Ti 6GB Dual,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,06G-P4-1263-KR,EVGA,EVGA GTX 1660 Ti 6GB XC Gaming,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,GV-N166TWF2OC-6GD,Gigabyte,Gigabyte GTX 1660 Ti 6GB Windforce OC,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,GV-N166TOC-6GD,Gigabyte,Gigabyte GTX 1660 Ti 6GB OC,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,PH-GTX1660TI-O6G,Asus,Asus GTX 1660 Ti 6GB Phoenix,88,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,,Nvidia,GTX Titan X,89,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,12G-P4-2992-KR,EVGA,EVGA GTX TITAN X 12GB SC,89,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,GTXTITANX-12GD5,Asus,ASUS GTX TITAN X 12GB,89,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,12G-P4-2990-KR,EVGA,EVGA GTX TITAN X 12GB,89,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,,Nvidia,Quadro M6000 24GB,90,75.2,361,https://gpu.userbenchmark.com/SpeedTest/145751/NVIDIA-Quadro-M6000-24GB
GPU,,Nvidia,RTX 3050,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU, ROG-STRIX-RTX3050-O8G-GAMING,Asus,Asus RTX 3050 8GB ROG Strix OC,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,PH-RTX3050-8G,Asus,Asus RTX 3050 8GB Phoenix,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,‎DUAL-RTX3050-O8G,Asus,Asus RTX 3050 8GB Dual OC,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,‎GV-N3050GAMING OC-8GD,Gigabyte,Gigabyte RTX 3050 8GB Gaming OC,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,V397-418R,MSI,MSI RTX 3050 8GB Ventus 2X OC,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,08G-P5-3553-KR,EVGA,EVGA RTX 3050 8GB XC Gaming,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,ZT-A30500H-10M,Zotac,Zotac RTX 3050 8GB Twin Edge OC,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,V397-421R,MSI,MSI RTX 3050 8GB Gaming X,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,‎GV-N3050EAGLE OC-8GD,Gigabyte,Gigabyte RTX 3050 8GB Eagle OC,91,74.8,43922,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,,AMD,RX 6600M,92,74.2,444,https://gpu.userbenchmark.com/SpeedTest/1604159/AMD-Radeon-RX-6600M
GPU,,AMD,RX 6700S (Laptop),93,73.4,649,https://gpu.userbenchmark.com/SpeedTest/1797618/AMD-Radeon-RX-6700S
GPU,,Nvidia,Quadro M6000,94,72.9,640,https://gpu.userbenchmark.com/SpeedTest/36278/NVIDIA-Quadro-M6000
GPU,,Nvidia,GTX 1070 (Mobile),95,72.5,73882,https://gpu.userbenchmark.com/SpeedTest/164129/NVIDIA-GeForce-GTX-1070
GPU,,Nvidia,GTX 1660S (Super),96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,GTX 1660 Super Ventus XS OC,MSI,MSI GTX 1660 Super 6GB Ventus XS OC,96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,GV-N166SOC-6GD,Gigabyte,Gigabyte GTX 1660 Super 6GB OC,96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,06G-P4-1068-KR,EVGA,EVGA GTX 1660 Super 6GB SC Ultra Gaming,96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,ZT-T16620F-10L,Zotac,Zotac GTX 1660 Super 6GB Compact,96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,GTX 1660 Super Gaming X,MSI,MSI GTX 1660 Super 6GB Gaming X,96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,DUAL-GTX1660S-O6G-EVO,Asus,Asus GTX 1660 Super 6GB Dual Evo,96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,TUF-GTX1660S-O6G-GAMING,Asus,Asus GTX 1660 Super 6GB TUF Gaming,96,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,,Nvidia,RTX 2060 (Mobile),97,70.9,119687,https://gpu.userbenchmark.com/SpeedTest/701609/NVIDIA-GeForce-RTX-2060
GPU,,Nvidia,GTX 1660,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,GV-N1660OC-6GD,Gigabyte,Gigabyte GTX 1660 6GB OC,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,06G-P4-1167-KR,EVGA,EVGA GTX 1660 6GB XC Ultra Gaming,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,GTX 1660 Ventus XS 6G OC,MSI,MSI GTX 1660 6GB Ventus XS OC,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,GTX 1660 Gaming X 6G,MSI,MSI GTX 1660 6GB Gaming X,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,06G-P4-1161-KR,EVGA,EVGA GTX 1660 6GB XC Black,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,PH-GTX1660-O6G,Asus,Asus GTX 1660 6GB Phoenix,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,GV-N1660GAMING OC-6GD,Gigabyte,Gigabyte GTX 1660 6GB Gaming OC,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,ZT-T16600F-10L,Zotac,Zotac GTX 1660 6GB Compact,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,ZT-T16600K-10M,Zotac,Zotac GTX 1660 6GB Gaming Compact,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,06G-P4-1067-KR,EVGA,EVGA GTX 1660 6GB  SC Ultra Dual,98,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,,Nvidia,Quadro P4000,99,67.3,12628,https://gpu.userbenchmark.com/SpeedTest/250990/NVIDIA-Quadro-P4000
GPU,,Nvidia,Quadro P5000-M (Mobile),100,66.2,710,https://gpu.userbenchmark.com/SpeedTest/249248/NVIDIA-Quadro-P5000
GPU,,Nvidia,GTX 1660-Ti (Mobile),101,65,82746,https://gpu.userbenchmark.com/SpeedTest/776281/NVIDIA-GeForce-GTX-1660-Ti
GPU,,Nvidia,GTX 1070 (Mobile Max-Q),102,61.3,9069,https://gpu.userbenchmark.com/SpeedTest/301524/NVIDIA-GeForce-GTX-1070-with-Max-Q-Design
GPU,,Nvidia,RTX 3050-Ti (Laptop),103,60.8,20957,https://gpu.userbenchmark.com/SpeedTest/1559532/NVIDIA-GeForce-RTX-3050-Ti-Laptop-GPU
GPU,,Nvidia,GTX Titan Z (SLI Disabled),104,59.5,571,https://gpu.userbenchmark.com/SpeedTest/17751/NVIDIA-GeForce-GTX-TITAN-Z
GPU,,Nvidia,GTX 980,105,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,04G-P4-2983-KR,EVGA,EVGA GTX 980 4GB SC ACX 2.0,105,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,GTX 980 GAMING 4G,MSI,MSI GTX 980 4GB GAMING,105,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,STRIX-GTX980-DC2OC-4GD5,Asus,ASUS GTX 980 4GB STRIX OC,105,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,,AMD,R9 Fury-X,106,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,R9-FURY-4QFA,AMD,XFX R9 FURY X 4GB,106,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,21246-00-40G,AMD,Sapphire R9 Fury X 4GB ,106,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,GV-R9FURYX-4GD-B,AMD,Gigabyte R9 Fury X 4GB,106,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,,Nvidia,GTX 1650S (Super),107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,ZT-T16510F-10L,Zotac,Zotac GTX 1650 Super 4GB Gaming,107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,TUF-GTX1650S-O4G-GAMING,Asus,Asus GTX 1650 Super 4GB TUF Gaming,107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,04G-P4-1357-KR,EVGA,EVGA GTX 1650 Super 4GB SC Ultra,107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,GTX 1650 Super Ventus XS OC,MSI,MSI GTX 1650 Super 4GB Ventus XS,107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,GV-N165SWF2OC-4GD,Gigabyte,Gigabyte GTX 1650 Super 4GB 2x Windforce,107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,GTX 1650 Super Gaming X,MSI,MSI GTX 1650 Super 4GB Gaming X,107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,PH-GTX1650S-O4G,Asus,Asus GTX 1650 Super 4GB Phoenix,107,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,,AMD,R9 Fury,108,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,11247-00-40G,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,108,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,100379NTOC+SR,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,108,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,STRIX-R9FURY-DC3-4G-GAMING,Asus,Asus R9 Fury 4GB Gaming,108,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,R9-FURY-4TF9,XFX,XFX R9 Fury 4GB,108,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,11247-03-40G,Sapphire,Sapphire R9 Fury 4GB NITRO,108,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,,Nvidia,GTX 1660-Ti (Mobile Max-Q),109,57.5,12899,https://gpu.userbenchmark.com/SpeedTest/789578/NVIDIA-GeForce-GTX-1660-Ti-with-Max-Q-Design
GPU,,AMD,RX 590,110,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
